HomeTeam,AwayTeam,FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,MW,HTFormPts,ATFormPts,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,DiffPts,DiffFormPts,Year,Month,Day
West Brom,Newcastle,NH,43,42,44,59,1.3235294117647058,1.0588235294117647,34.0,5,6,0,0,0,0,0,0,0,0,-0.0294117647058823,-0.5,0.2647058823529412,-0.0294117647058823,2013,4,20
West Ham,Wigan,H,38,37,47,60,1.1470588235294117,0.9117647058823528,34.0,6,7,0,0,0,0,0,0,0,0,-0.2647058823529412,-0.6764705882352942,0.2352941176470588,-0.0294117647058823,2013,4,20
Liverpool,Chelsea,NH,59,66,40,35,1.4705882352941178,1.8235294117647056,34.0,8,10,0,0,0,0,0,0,0,0,0.5588235294117647,0.9117647058823528,-0.3529411764705882,-0.0588235294117647,2013,4,21
Tottenham,Man City,H,58,59,41,30,1.7941176470588236,2.0,34.0,7,9,0,0,0,0,0,0,0,0,0.5,0.8529411764705882,-0.2058823529411764,-0.0588235294117647,2013,4,21
Man United,Aston Villa,H,75,36,35,60,2.3823529411764706,1.0,34.0,10,10,0,0,0,0,0,0,0,0,1.1764705882352942,-0.7058823529411765,1.3823529411764706,0.0,2013,4,22
Everton,Fulham,H,51,44,37,51,1.6470588235294117,1.1764705882352942,34.0,11,7,0,0,0,0,0,0,0,0,0.4117647058823529,-0.2058823529411764,0.4705882352941176,0.1176470588235294,2013,4,27
Man City,West Ham,H,59,38,30,47,2.0,1.1470588235294117,34.0,9,6,0,0,0,0,0,0,0,0,0.8529411764705882,-0.2647058823529412,0.8529411764705882,0.088235294117647,2013,4,27
Newcastle,Liverpool,NH,42,59,59,40,1.0588235294117647,1.4705882352941178,34.0,6,8,0,0,0,0,0,0,0,0,-0.5,0.5588235294117647,-0.4117647058823529,-0.0588235294117647,2013,4,27
Southampton,West Brom,NH,47,46,54,44,1.1142857142857143,1.3714285714285714,35.0,11,5,1,0,0,0,0,0,0,0,-0.2,0.0571428571428571,-0.2571428571428571,0.1714285714285714,2013,4,27
Stoke,Norwich,H,30,33,41,53,1.0571428571428572,1.0857142857142856,35.0,4,5,0,0,0,0,0,0,0,0,-0.3142857142857143,-0.5714285714285714,-0.0285714285714285,-0.0285714285714285,2013,4,27
Wigan,Tottenham,NH,39,60,62,43,0.9142857142857144,1.7714285714285714,35.0,5,8,0,0,0,0,0,0,0,0,-0.6571428571428571,0.4857142857142857,-0.8571428571428571,-0.0857142857142857,2013,4,27
Arsenal,Man United,NH,65,78,35,35,1.8,2.4,35.0,13,10,1,0,0,0,0,0,0,0,0.8571428571428571,1.2285714285714286,-0.6,0.0857142857142857,2013,4,28
Chelsea,Swansea,H,68,43,35,44,1.8571428571428568,1.2,35.0,10,2,0,0,0,0,0,0,0,0,0.9428571428571428,-0.0285714285714285,0.6571428571428571,0.2285714285714285,2013,4,28
Reading,QPR,NH,37,29,65,56,0.6857142857142857,0.6857142857142857,35.0,1,1,0,0,1,0,0,0,0,0,-0.8,-0.7714285714285715,0.0,0.0,2013,4,28
Aston Villa,Sunderland,H,36,38,63,45,0.9714285714285714,1.0571428571428572,35.0,7,7,0,0,0,0,0,0,0,0,-0.7714285714285715,-0.2,-0.0857142857142857,0.0,2013,4,29
Fulham,Reading,NH,44,37,52,65,1.1428571428571428,0.6857142857142857,35.0,4,1,0,0,0,0,0,0,1,0,-0.2285714285714285,-0.8,0.4571428571428571,0.0857142857142857,2013,4,5
Norwich,Aston Villa,NH,33,36,53,63,1.0857142857142856,0.9714285714285714,35.0,5,7,0,0,0,0,0,0,0,0,-0.5714285714285714,-0.7714285714285715,0.1142857142857142,-0.0571428571428571,2013,4,5
QPR,Arsenal,NH,29,65,56,35,0.6857142857142857,1.8,35.0,1,13,0,0,0,0,1,0,0,0,-0.7714285714285715,0.8571428571428571,-1.1142857142857143,-0.3428571428571428,2013,4,5
Swansea,Man City,NH,43,61,44,31,1.1944444444444444,2.0,36.0,3,10,0,0,0,0,0,0,0,0,-0.0277777777777777,0.8333333333333334,-0.8055555555555556,-0.1944444444444444,2013,4,5
Tottenham,Southampton,H,61,47,43,57,1.805555555555556,1.0833333333333333,36.0,11,8,0,0,0,0,0,0,0,0,0.5,-0.2777777777777778,0.7222222222222222,0.0833333333333333,2013,4,5
West Brom,Wigan,NH,48,42,47,64,1.3333333333333333,0.9722222222222222,36.0,4,5,0,0,0,0,0,0,0,0,0.0277777777777777,-0.6111111111111112,0.3611111111111111,-0.0277777777777777,2013,4,5
West Ham,Newcastle,NH,41,43,49,66,1.1666666666666667,1.0277777777777777,36.0,6,4,0,0,0,0,0,0,0,0,-0.2222222222222222,-0.6388888888888888,0.1388888888888889,0.0555555555555555,2013,4,5
Liverpool,Everton,NH,67,52,42,38,1.5,1.6388888888888888,36.0,9,8,0,0,0,0,0,0,0,0,0.6944444444444444,0.3888888888888889,-0.1388888888888889,0.0277777777777777,2013,5,5
Man United,Chelsea,NH,79,69,36,35,2.361111111111111,1.8888888888888888,36.0,8,13,0,0,0,0,0,0,0,0,1.1944444444444444,0.9444444444444444,0.4722222222222222,-0.1388888888888889,2013,5,5
Sunderland,Stoke,NH,39,31,51,41,1.0277777777777777,1.1111111111111112,36.0,6,6,0,0,0,0,0,0,1,0,-0.3333333333333333,-0.2777777777777778,-0.0833333333333333,0.0,2013,6,5
Man City,West Brom,H,61,48,31,47,2.0,1.3333333333333333,36.0,10,4,0,0,0,0,0,0,0,0,0.8333333333333334,0.0277777777777777,0.6666666666666666,0.1666666666666666,2013,7,5
Wigan,Swansea,NH,42,43,64,44,0.9722222222222222,1.1944444444444444,36.0,5,3,0,0,0,0,0,0,0,0,-0.6111111111111112,-0.0277777777777777,-0.2222222222222222,0.0555555555555555,2013,7,5
Chelsea,Tottenham,NH,69,61,35,43,1.8888888888888888,1.805555555555556,36.0,13,11,0,0,0,0,0,0,0,0,0.9444444444444444,0.5,0.0833333333333333,0.0555555555555555,2013,8,5
Aston Villa,Chelsea,NH,44,71,65,37,1.0810810810810811,1.864864864864865,37.0,10,11,0,0,0,0,0,0,0,0,-0.5675675675675675,0.918918918918919,-0.7837837837837838,-0.027027027027027,2013,11,5
Everton,West Ham,H,52,41,38,49,1.6216216216216215,1.162162162162162,37.0,8,6,0,0,0,0,0,0,0,0,0.3783783783783784,-0.2162162162162162,0.4594594594594595,0.054054054054054,2013,12,5
Fulham,Liverpool,NH,46,67,57,42,1.0810810810810811,1.4864864864864864,37.0,1,7,0,0,0,0,0,0,0,0,-0.2972972972972973,0.6756756756756757,-0.4054054054054054,-0.1621621621621621,2013,12,5
Man United,Swansea,H,79,46,37,46,2.2972972972972974,1.2432432432432432,37.0,8,6,0,0,0,0,0,0,0,0,1.135135135135135,0.0,1.054054054054054,0.054054054054054,2013,12,5
Norwich,West Brom,H,34,48,56,48,1.027027027027027,1.2972972972972974,37.0,4,4,0,0,0,0,0,0,0,0,-0.5945945945945946,0.0,-0.2702702702702703,0.0,2013,12,5
QPR,Newcastle,NH,29,43,57,66,0.6756756756756757,1.027027027027027,37.0,2,5,0,0,0,0,0,0,0,0,-0.7567567567567568,-0.6216216216216216,-0.3513513513513513,-0.081081081081081,2013,12,5
Stoke,Tottenham,NH,32,63,42,45,1.108108108108108,1.7837837837837838,37.0,7,9,0,0,0,0,0,0,0,0,-0.2702702702702703,0.4864864864864865,-0.6756756756756757,-0.054054054054054,2013,12,5
Sunderland,Southampton,NH,40,47,52,58,1.027027027027027,1.054054054054054,37.0,7,5,0,0,0,0,0,0,0,0,-0.3243243243243243,-0.2972972972972973,-0.027027027027027,0.054054054054054,2013,12,5
Arsenal,Wigan,H,67,44,36,67,1.8108108108108107,0.945945945945946,37.0,11,4,0,0,0,0,0,0,0,0,0.8378378378378378,-0.6216216216216216,0.8648648648648649,0.1891891891891892,2013,5,14
Reading,Man City,NH,41,62,67,31,0.7567567567567568,2.027027027027027,37.0,5,10,0,0,0,0,0,0,0,0,-0.7027027027027027,0.8378378378378378,-1.2702702702702702,-0.1351351351351351,2013,5,14
Chelsea,Everton,H,73,54,38,38,1.894736842105263,1.6578947368421053,38.0,11,8,0,0,0,0,0,0,0,0,0.9210526315789472,0.4210526315789473,0.2368421052631578,0.0789473684210526,2013,5,19
Liverpool,QPR,H,70,30,43,59,1.5263157894736843,0.6578947368421053,38.0,9,1,0,0,0,0,0,0,0,0,0.7105263157894737,-0.7631578947368421,0.868421052631579,0.2105263157894736,2013,5,19
Man City,Norwich,NH,64,38,31,56,2.0526315789473686,1.0789473684210529,38.0,10,6,0,0,0,0,0,0,0,0,0.868421052631579,-0.4736842105263157,0.9736842105263158,0.1052631578947368,2013,5,19
Newcastle,Arsenal,NH,45,71,67,37,1.0789473684210529,1.8421052631578947,38.0,5,11,0,0,0,0,0,0,0,0,-0.5789473684210527,0.8947368421052632,-0.7631578947368421,-0.1578947368421052,2013,5,19
Southampton,Stoke,NH,48,33,59,44,1.0526315789473684,1.0789473684210529,38.0,3,7,0,0,0,0,0,0,0,0,-0.2894736842105263,-0.2894736842105263,-0.0263157894736842,-0.1052631578947368,2013,5,19
Swansea,Fulham,NH,47,47,48,60,1.2105263157894737,1.0526315789473684,38.0,5,0,0,0,0,0,0,0,1,1,-0.0263157894736842,-0.3421052631578947,0.1578947368421052,0.131578947368421,2013,5,19
Tottenham,Sunderland,H,65,41,46,53,1.8157894736842104,1.0263157894736843,38.0,11,8,0,0,0,0,0,0,0,0,0.5,-0.3157894736842105,0.7894736842105263,0.0789473684210526,2013,5,19
West Brom,Man United,NH,48,81,52,38,1.263157894736842,2.3157894736842106,38.0,4,8,0,0,0,0,0,0,0,0,-0.1052631578947368,1.131578947368421,-1.0526315789473684,-0.1052631578947368,2013,5,19
West Ham,Reading,H,41,41,51,69,1.131578947368421,0.7368421052631579,38.0,5,5,0,0,0,0,0,0,0,0,-0.2631578947368421,-0.7368421052631579,0.3947368421052631,0.0,2013,5,19
Wigan,Aston Villa,NH,45,45,71,67,0.9210526315789472,1.0526315789473684,38.0,4,7,0,0,0,0,0,0,0,0,-0.6842105263157895,-0.5789473684210527,-0.131578947368421,-0.0789473684210526,2013,5,19
Arsenal,Aston Villa,NH,0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2013,8,17
Liverpool,Stoke,H,0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2013,8,17
Norwich,Everton,NH,0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2013,8,17
Sunderland,Fulham,NH,0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2013,8,17
Swansea,Man United,NH,0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2013,8,17
West Brom,Southampton,NH,0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2013,8,17
West Ham,Cardiff,H,0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2013,8,17
Chelsea,Hull,H,0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2013,8,18
Crystal Palace,Tottenham,NH,0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2013,8,18
Man City,Newcastle,H,0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2013,8,19
Chelsea,Aston Villa,H,2,3,0,1,1.5,1.5,2.0,3,3,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,2013,8,21
Aston Villa,Liverpool,NH,3,1,1,0,1.5,1.5,2.0,3,3,0,0,0,0,0,0,0,0,1.0,0.5,0.0,0.0,2013,8,24
Everton,West Brom,NH,2,0,2,1,0.5,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0.0,-0.5,0.5,0.5,2013,8,24
Fulham,Arsenal,NH,1,1,0,3,1.5,0.0,2.0,3,0,0,0,0,0,0,0,0,0,0.5,-1.0,1.5,1.5,2013,8,24
Hull,Norwich,H,0,2,2,2,0.0,0.5,2.0,0,1,0,0,0,0,0,0,0,0,-1.0,0.0,-0.5,-0.5,2013,8,24
Newcastle,West Ham,NH,0,2,4,0,0.0,1.5,2.0,0,3,0,0,0,0,0,0,0,0,-2.0,1.0,-1.5,-1.5,2013,8,24
Southampton,Sunderland,NH,1,0,0,1,1.5,0.0,2.0,3,0,0,0,0,0,0,0,0,0,0.5,-0.5,1.5,1.5,2013,8,24
Stoke,Crystal Palace,H,0,0,1,1,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,-0.5,-0.5,0.0,0.0,2013,8,24
Cardiff,Man City,H,0,4,2,0,0.0,1.5,2.0,0,3,0,0,0,0,0,0,0,0,-1.0,2.0,-1.5,-1.5,2013,8,25
Tottenham,Swansea,H,1,1,0,4,1.5,0.0,2.0,3,0,0,0,0,0,0,0,0,0,0.5,-1.5,1.5,1.5,2013,8,25
Man United,Chelsea,NH,4,4,1,1,1.3333333333333333,2.0,3.0,4,6,0,0,0,0,0,0,0,0,1.0,1.0,-0.6666666666666666,-0.6666666666666666,2013,8,26
Cardiff,Everton,NH,3,2,4,2,1.0,0.6666666666666666,3.0,3,2,0,0,0,0,0,0,0,0,-0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,2013,8,31
Crystal Palace,Sunderland,H,1,1,3,2,0.0,0.3333333333333333,3.0,0,1,0,0,0,0,0,0,0,0,-0.6666666666666666,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,2013,8,31
Man City,Hull,H,6,1,3,2,1.0,1.0,3.0,3,3,0,0,0,0,0,0,0,0,1.0,-0.3333333333333333,0.0,0.0,2013,8,31
Newcastle,Fulham,H,0,2,4,3,0.3333333333333333,1.0,3.0,1,3,0,0,0,0,0,0,0,0,-1.3333333333333333,-0.3333333333333333,-0.6666666666666666,-0.6666666666666666,2013,8,31
Norwich,Southampton,H,2,2,3,1,0.3333333333333333,1.3333333333333333,3.0,1,4,0,0,0,0,0,0,0,0,-0.3333333333333333,0.3333333333333333,-1.0,-1.0,2013,8,31
West Ham,Stoke,NH,2,2,0,2,1.3333333333333333,1.0,3.0,4,3,0,0,0,0,0,0,0,0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,2013,8,31
Arsenal,Tottenham,H,4,2,4,0,1.0,2.0,3.0,3,6,0,0,0,0,0,0,0,0,0.0,0.6666666666666666,-1.0,-1.0,2013,1,9
Liverpool,Man United,H,2,4,0,1,2.0,1.3333333333333333,3.0,6,4,0,0,0,0,0,0,0,0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,2013,1,9
West Brom,Swansea,NH,0,1,1,5,0.3333333333333333,0.0,3.0,1,0,0,0,0,0,0,0,0,0,-0.3333333333333333,-1.3333333333333333,0.3333333333333333,0.3333333333333333,2013,1,9
Aston Villa,Newcastle,NH,4,1,4,4,0.75,1.0,4.0,3,4,0,0,0,0,0,0,0,0,0.0,-0.75,-0.25,-0.25,2013,9,14
Everton,Chelsea,H,2,4,2,1,0.75,1.75,4.0,3,7,0,0,0,0,0,0,0,0,0.0,0.75,-1.0,-1.0,2013,9,14
Fulham,West Brom,NH,2,0,4,3,0.75,0.25,4.0,3,1,0,0,0,0,0,0,0,0,-0.5,-0.75,0.5,0.5,2013,9,14
Hull,Cardiff,NH,1,3,4,4,0.75,1.0,4.0,3,4,0,0,0,0,0,0,0,0,-0.75,-0.25,-0.25,-0.25,2013,9,14
Man United,Crystal Palace,H,4,4,2,4,1.0,0.75,4.0,4,3,0,0,0,0,0,0,0,0,0.5,0.0,0.25,0.25,2013,9,14
Stoke,Man City,NH,3,8,2,3,1.5,1.5,4.0,6,6,0,0,0,0,0,0,0,0,0.25,1.25,0.0,0.0,2013,9,14
Sunderland,Arsenal,NH,2,5,5,4,0.25,1.5,4.0,1,6,0,0,0,0,0,0,0,0,-0.75,0.25,-1.25,-1.25,2013,9,14
Tottenham,Norwich,H,2,3,1,3,1.5,1.0,4.0,6,4,0,0,0,0,0,0,0,0,0.25,0.0,0.5,0.5,2013,9,14
Southampton,West Ham,NH,2,2,2,1,1.0,1.0,4.0,4,4,0,0,0,0,0,0,0,0,0.0,0.25,0.0,0.0,2013,9,15
Swansea,Liverpool,NH,3,3,5,0,0.75,2.25,4.0,3,9,0,0,0,0,0,0,0,0,-0.5,0.75,-1.5,-1.5,2013,9,16
Chelsea,Fulham,H,4,3,2,5,1.4,0.8,5.0,7,4,0,0,0,0,0,0,0,0,0.4,-0.4,0.6,0.6,2013,9,21
Liverpool,Southampton,NH,5,2,2,2,2.0,1.0,5.0,10,5,0,0,0,0,0,0,0,0,0.6,0.0,1.0,1.0,2013,9,21
Newcastle,Hull,NH,3,2,5,5,1.4,0.8,5.0,7,4,0,0,0,0,0,0,0,0,-0.4,-0.6,0.6,0.6,2013,9,21
Norwich,Aston Villa,NH,3,5,5,6,0.8,0.6,5.0,4,3,0,0,0,0,0,0,0,0,-0.4,-0.2,0.2,0.2,2013,9,21
West Brom,Sunderland,H,1,3,4,8,0.4,0.2,5.0,2,1,0,0,0,0,0,0,0,0,-0.6,-1.0,0.2,0.2,2013,9,21
West Ham,Everton,NH,2,3,1,2,1.0,1.2,5.0,5,6,0,0,0,0,0,0,0,0,0.2,0.2,-0.2,-0.2,2013,9,21
Arsenal,Stoke,H,8,3,5,2,1.8,1.4,5.0,9,7,0,0,0,0,0,0,0,0,0.6,0.2,0.4,0.4,2013,9,22
Cardiff,Tottenham,NH,4,4,5,1,1.0,1.8,5.0,5,9,0,0,0,0,0,0,0,0,-0.2,0.6,-0.8,-0.8,2013,9,22
Crystal Palace,Swansea,NH,4,5,6,7,0.6,0.8,5.0,3,4,0,0,0,0,0,0,0,0,-0.4,-0.4,-0.2,-0.2,2013,9,22
Man City,Man United,H,8,6,3,2,1.4,1.4,5.0,7,7,0,0,0,0,0,0,0,0,1.0,0.8,0.0,0.0,2013,9,22
Aston Villa,Man City,H,6,12,6,4,1.0,1.6666666666666667,6.0,6,10,0,0,0,0,0,0,0,0,0.0,1.3333333333333333,-0.6666666666666666,-0.6666666666666666,2013,9,28
Fulham,Cardiff,NH,3,4,7,6,0.6666666666666666,0.8333333333333334,6.0,4,5,0,0,0,0,0,0,0,0,-0.6666666666666666,-0.3333333333333333,-0.1666666666666666,-0.1666666666666666,2013,9,28
Hull,West Ham,H,5,4,7,4,1.1666666666666667,0.8333333333333334,6.0,7,5,0,0,0,0,0,0,0,0,-0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,2013,9,28
Man United,West Brom,NH,7,4,6,4,1.1666666666666667,0.8333333333333334,6.0,7,5,0,0,0,0,0,0,0,0,0.1666666666666666,0.0,0.3333333333333333,0.3333333333333333,2013,9,28
Southampton,Crystal Palace,H,3,4,2,8,1.3333333333333333,0.5,6.0,8,3,0,0,0,0,0,0,0,0,0.1666666666666666,-0.6666666666666666,0.8333333333333334,0.8333333333333334,2013,9,28
Swansea,Arsenal,NH,7,11,7,6,1.1666666666666667,2.0,6.0,7,12,0,0,0,0,0,0,0,0,0.0,0.8333333333333334,-0.8333333333333334,-0.8333333333333334,2013,9,28
Tottenham,Chelsea,NH,5,6,1,2,2.0,1.6666666666666667,6.0,12,10,0,0,0,0,0,0,0,0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,2013,9,28
Stoke,Norwich,NH,4,3,5,6,1.1666666666666667,0.6666666666666666,6.0,7,4,0,0,0,0,0,0,0,0,-0.1666666666666666,-0.5,0.5,0.5,2013,9,29
Sunderland,Liverpool,NH,3,5,11,3,0.1666666666666666,1.6666666666666667,6.0,1,10,0,0,0,0,1,0,0,0,-1.3333333333333333,0.3333333333333333,-1.5,-1.5,2013,9,29
Everton,Newcastle,H,6,5,4,8,1.5,1.1666666666666667,6.0,9,7,0,0,0,0,0,0,0,0,0.3333333333333333,-0.5,0.3333333333333333,0.3333333333333333,2013,9,30
Cardiff,Newcastle,NH,6,7,7,11,1.1428571428571428,1.0,7.0,8,7,0,0,0,0,0,0,0,0,-0.1428571428571428,-0.5714285714285714,0.1428571428571428,0.1428571428571428,2013,5,10
Fulham,Stoke,H,4,4,9,6,0.5714285714285714,1.0,7.0,1,7,0,0,0,0,0,0,0,0,-0.7142857142857143,-0.2857142857142857,-0.4285714285714285,-0.8571428571428571,2013,5,10
Hull,Aston Villa,NH,6,9,7,8,1.4285714285714286,1.2857142857142858,7.0,10,6,0,0,0,0,0,0,1,0,-0.1428571428571428,0.1428571428571428,0.1428571428571428,0.5714285714285714,2013,5,10
Liverpool,Crystal Palace,H,8,4,4,10,1.8571428571428568,0.4285714285714285,7.0,10,3,0,0,0,0,0,0,0,0,0.5714285714285714,-0.8571428571428571,1.4285714285714286,1.0,2013,5,10
Man City,Everton,H,14,9,7,6,1.4285714285714286,1.7142857142857142,7.0,7,11,0,0,0,0,0,0,0,0,1.0,0.4285714285714285,-0.2857142857142857,-0.5714285714285714,2013,5,10
Sunderland,Man United,NH,4,8,14,8,0.1428571428571428,1.0,7.0,1,4,0,0,0,0,0,0,0,0,-1.4285714285714286,0.0,-0.8571428571428571,-0.4285714285714285,2013,5,10
Norwich,Chelsea,NH,4,7,6,3,1.0,1.5714285714285714,7.0,6,8,0,0,0,0,0,0,0,0,-0.2857142857142857,0.5714285714285714,-0.5714285714285714,-0.2857142857142857,2013,6,10
Southampton,Swansea,H,5,8,2,9,1.5714285714285714,1.0,7.0,8,7,0,0,0,0,0,0,0,0,0.4285714285714285,-0.1428571428571428,0.5714285714285714,0.1428571428571428,2013,6,10
Tottenham,West Ham,NH,6,4,2,5,1.8571428571428568,0.7142857142857143,7.0,10,2,0,0,0,0,0,0,0,0,0.5714285714285714,-0.1428571428571428,1.1428571428571428,1.1428571428571428,2013,6,10
West Brom,Arsenal,NH,6,13,5,7,1.1428571428571428,2.142857142857143,7.0,8,15,0,0,0,0,1,1,0,0,0.1428571428571428,0.8571428571428571,-1.0,-1.0,2013,6,10
Arsenal,Norwich,H,14,5,8,9,2.0,0.875,8.0,13,6,1,0,0,0,0,0,0,0,0.75,-0.5,1.125,0.875,2013,10,19
Chelsea,Cardiff,H,10,7,4,9,1.75,1.0,8.0,8,5,0,0,0,0,0,0,0,0,0.75,-0.25,0.75,0.375,2013,10,19
Everton,Hull,H,10,6,9,7,1.5,1.375,8.0,10,8,0,0,0,0,0,0,0,0,0.125,-0.125,0.125,0.25,2013,10,19
Man United,Southampton,NH,10,7,9,2,1.25,1.75,8.0,6,10,0,0,0,0,0,0,0,0,0.125,0.625,-0.5,-0.5,2013,10,19
Newcastle,Liverpool,NH,9,11,12,5,1.25,2.0,8.0,9,10,0,0,0,0,0,0,0,0,-0.375,0.75,-0.75,-0.125,2013,10,19
Stoke,West Brom,NH,4,7,7,6,0.875,1.125,8.0,4,8,0,0,0,0,0,0,0,0,-0.375,0.125,-0.25,-0.5,2013,10,19
Swansea,Sunderland,H,8,5,11,16,0.875,0.125,8.0,7,0,0,0,0,0,0,0,1,1,-0.375,-1.375,0.75,0.875,2013,10,19
West Ham,Man City,NH,7,17,5,8,1.0,1.625,8.0,4,10,0,0,0,0,0,0,0,0,0.25,1.125,-0.625,-0.75,2013,10,19
Aston Villa,Tottenham,NH,9,6,8,5,1.25,1.625,8.0,7,7,0,0,0,0,0,0,0,0,0.125,0.125,-0.375,0.0,2013,10,20
Crystal Palace,Fulham,NH,5,5,13,9,0.375,0.875,8.0,3,4,0,0,0,0,0,0,0,0,-1.0,-0.5,-0.5,-0.125,2013,10,21
Aston Villa,Everton,NH,9,12,10,10,1.1111111111111112,1.6666666666666667,9.0,7,12,0,0,0,0,1,0,0,0,-0.1111111111111111,0.2222222222222222,-0.5555555555555556,-0.5555555555555556,2013,10,26
Crystal Palace,Arsenal,NH,6,18,17,9,0.3333333333333333,2.111111111111111,9.0,0,13,0,0,1,1,1,0,0,0,-1.2222222222222223,1.0,-1.7777777777777777,-1.4444444444444444,2013,10,26
Liverpool,West Brom,H,13,7,7,6,1.8888888888888888,1.1111111111111112,9.0,8,9,0,0,0,0,0,0,0,0,0.6666666666666666,0.1111111111111111,0.7777777777777778,-0.1111111111111111,2013,10,26
Man United,Stoke,H,11,4,10,7,1.2222222222222223,0.8888888888888888,9.0,7,2,0,0,0,0,0,0,0,0,0.1111111111111111,-0.3333333333333333,0.3333333333333333,0.5555555555555556,2013,10,26
Norwich,Cardiff,NH,6,8,13,13,0.7777777777777778,0.8888888888888888,9.0,3,4,0,0,0,0,0,0,0,0,-0.7777777777777778,-0.5555555555555556,-0.1111111111111111,-0.1111111111111111,2013,10,26
Southampton,Fulham,H,8,9,3,10,1.6666666666666667,1.1111111111111112,9.0,11,7,0,0,0,0,0,0,0,0,0.5555555555555556,-0.1111111111111111,0.5555555555555556,0.4444444444444444,2013,10,26
Chelsea,Man City,H,14,20,5,9,1.8888888888888888,1.7777777777777777,9.0,10,10,0,0,0,0,0,0,0,0,1.0,1.2222222222222223,0.1111111111111111,0.0,2013,10,27
Sunderland,Newcastle,H,5,11,20,14,0.1111111111111111,1.2222222222222223,9.0,0,7,0,0,1,1,0,0,0,0,-1.6666666666666667,-0.3333333333333333,-1.1111111111111112,-0.7777777777777778,2013,10,27
Swansea,West Ham,NH,12,8,11,8,1.1111111111111112,0.8888888888888888,9.0,7,4,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.2222222222222222,0.3333333333333333,2013,10,27
Tottenham,Hull,H,8,7,5,9,1.7777777777777777,1.2222222222222223,9.0,10,8,0,0,0,0,0,0,0,0,0.3333333333333333,-0.2222222222222222,0.5555555555555556,0.2222222222222222,2013,10,27
Arsenal,Liverpool,H,20,17,9,8,2.2,2.0,10.0,13,10,0,0,0,0,0,0,0,0,1.1,0.9,0.2,0.3,2013,2,11
Fulham,Man United,NH,9,14,12,12,1.0,1.4,10.0,6,7,0,0,0,0,0,0,0,0,-0.3,0.2,-0.4,-0.1,2013,2,11
Hull,Sunderland,H,7,7,10,21,1.1,0.4,10.0,7,3,0,0,0,0,0,0,1,0,-0.3,-1.4,0.7,0.4,2013,2,11
Man City,Norwich,H,21,6,11,13,1.6,0.8,10.0,9,4,0,0,0,0,0,0,0,0,1.0,-0.7,0.8,0.5,2013,2,11
Newcastle,Chelsea,H,12,16,16,6,1.1,2.0,10.0,4,13,0,0,0,0,0,0,0,0,-0.4,1.0,-0.9,-0.9,2013,2,11
Stoke,Southampton,NH,6,10,10,3,0.8,1.8,10.0,1,13,0,0,1,0,1,0,0,0,-0.4,0.7,-1.0,-1.2,2013,2,11
West Brom,Crystal Palace,H,8,6,10,19,1.0,0.3,10.0,8,0,0,0,0,0,0,0,1,1,-0.2,-1.3,0.7,0.8,2013,2,11
West Ham,Aston Villa,NH,8,9,8,12,0.9,1.0,10.0,4,7,0,0,0,0,0,0,0,0,0.0,-0.3,-0.1,-0.3,2013,2,11
Cardiff,Swansea,H,8,12,13,11,0.9,1.1,10.0,4,7,0,0,0,0,0,0,0,0,-0.5,0.1,-0.2,-0.3,2013,3,11
Everton,Tottenham,NH,14,9,10,5,1.8,1.9,10.0,12,10,0,0,0,0,0,0,0,0,0.4,0.4,-0.1,0.2,2013,3,11
